client_id,product_id,risk_score,priority_score,risk_level,priority_level,inactivity_score,inactivity_ratio,expected_cycle_days,days_since_last_order,is_inactive,volume_drift_score,interval_drift_score,peer_drift_score,potential_gap,drift_signal_count,peer_avg_growth,peer_avg_similarity,peer_group_type,client_product_embedding_cosine,client_product_preference_gap
1000080459,5099,0.26319883639008207,0.26319883639008207,low,low,0.1688888888888889,0.4222222222222222,45.0,19,False,0.0,0.9782164041726324,0.0,0.0,1,-0.04008131456808588,0.9977617039343574,embedding_weighted,0.6614048713547273,3.404087374394962
30870,5099,0.5249596874190424,6.149945547737702,medium,critical,0.16,0.4,45.0,18,False,0.7749989739436407,0.9907313997477931,0.46042442655715715,45028.88,3,-0.11978596262954559,0.9838715379300612,embedding_weighted,0.5090213364328687,5.319582230420306
30335,5099,0.3607378400070377,0.3607378400070377,medium,low,0.16,0.4,45.0,18,False,0.3999914161616508,0.9836999298331248,0.0,0.0,2,-0.16007454053959297,0.9974087407121018,embedding_weighted,0.8832178420304259,1.7612699033479
1000076771,5108,0.5999303288068756,0.5999303288068756,medium,medium,1.0,5.0,45.0,691,True,0.0,0.9996516440343778,0.0,0.0,1,-0.07000058102762893,0.9999719205921136,embedding_weighted,0.9935546805257461,6.886046971089317
4767,5099,0.5998738330164408,0.5998738330164408,medium,medium,1.0,5.0,45.0,398,True,0.0,0.9993691650822039,0.0,0.0,1,-0.2801161863832065,0.9878182042698547,embedding_weighted,0.7931196955567423,-1.2845355186148844
1000080175,5108,0.5999238009329045,0.5999238009329045,medium,medium,1.0,5.0,45.0,740,True,0.0,0.9996190046645224,0.0,0.0,1,-0.0800092166536072,0.9998766987972797,embedding_weighted,0.9985460065904971,9.315644356747589
1000060942,5100,0.5419102041002518,0.5419102041002518,medium,medium,0.08888888888888888,0.2222222222222222,45.0,10,False,0.8137917816257861,0.9880494298487968,0.7019787811232691,0.0,3,-0.08001003616366818,0.9997489503149045,embedding_weighted,0.997851934193317,9.100847170966365
32845,5099,0.459298072704855,5.009515276215835,medium,critical,0.06222222222222222,0.15555555555555556,45.0,7,False,0.7750234497133923,0.9781282945422106,0.3001844165278393,20067.240000000005,3,-0.19994948446069988,0.9973140620573514,embedding_weighted,0.6733801632516268,2.447887256202959
1430,5103,0.45839070541931576,0.45839070541931576,medium,medium,0.6488888888888888,1.6222222222222222,45.0,73,True,0.0,0.994175749318801,0.0,0.0,1,0.0,0.9788651926423424,embedding_weighted,0.37666903848045513,8.94661613955266
7000,5099,0.2819619448519251,0.2819619448519251,low,low,0.21333333333333332,0.5333333333333333,45.0,24,False,0.0,0.9831430575929587,0.0,0.0,1,-0.10395234426947626,0.997326431667342,embedding_weighted,0.5354293694709812,1.9703507817238126
26095,5099,0.23702757967569238,0.23702757967569238,low,low,0.11555555555555555,0.28888888888888886,45.0,13,False,0.0,0.9540267872673508,0.0,0.0,1,-0.14007478577390578,0.9971421596616756,embedding_weighted,0.6375367629441856,2.406054189936489
1000077509,5099,0.47308822481504437,0.47308822481504437,medium,medium,0.6844444444444444,1.711111111111111,45.0,77,True,0.0,0.9965522351863328,0.0,0.0,1,-0.04015102213789477,0.9928673762733159,embedding_weighted,0.7682373161052164,0.6320887087699472
1000073983,5099,0.6878598205706163,0.6878598205706163,high,medium,0.3555555555555555,0.8888888888888888,45.0,40,False,0.8999999999999999,0.9903457431889152,0.8171229980707411,0.0,3,-0.17977657979091566,0.9944468264899402,embedding_weighted,0.5839772235615253,5.576118119920468
7362,5099,0.536494324477536,0.536494324477536,medium,medium,0.1511111111111111,0.37777777777777777,45.0,17,False,0.7749999999999999,0.9665170844284889,0.5933097543159584,0.0,3,-0.0533451228420208,0.9990375325143569,embedding_weighted,0.7988549900628742,5.506948224436771
39951,5107,0.2961572843647415,0.2961572843647415,low,low,0.24888888888888888,0.6222222222222222,45.0,28,False,0.0,0.9830086440459295,0.0,0.0,1,-0.03996277002921262,0.9931624108948058,embedding_weighted,0.7690896195958359,7.595494568132835
42046,5103,0.7314214570123038,0.7314214570123038,high,high,0.4622222222222222,1.1555555555555554,45.0,52,False,0.8999999999999999,0.9915070774354704,0.8215410175754718,0.0,3,-0.1594707200382234,0.9824989043076101,embedding_weighted,0.9399466150565674,5.6162480878938466
39038,5115,0.5998357926479712,0.5998357926479712,medium,medium,1.0,5.0,45.0,227,True,0.0,0.9991789632398558,0.0,0.0,1,0.0,0.9946644189938296,embedding_weighted,0.7914967518490803,1.239385165855495
39965,5099,0.2519941956119644,0.2519941956119644,low,low,0.14222222222222222,0.35555555555555557,45.0,16,False,0.0,0.9755265336153776,0.0,0.0,1,-0.039960950247324586,0.9953167613102775,embedding_weighted,0.7513224369753473,2.4391848860781415
40897,5115,0.6639322440711909,0.6639322440711909,high,medium,0.29333333333333333,0.7333333333333333,45.0,33,False,0.8999999999999999,0.9919134135737495,0.821441520154051,0.0,3,-0.15993908477820667,0.9928622706742012,embedding_weighted,0.5764184458144027,3.954857536981505
38978,5115,0.5588417251348021,0.5588417251348021,medium,medium,0.12444444444444444,0.3111111111111111,45.0,14,False,0.8411764705882352,0.9659154182685934,0.7039116403749792,0.0,3,-0.16006113786449894,0.9956204589668043,embedding_weighted,0.587023893317123,3.3217875357402082
29150,5099,0.25419905213270144,0.25419905213270144,low,low,0.1511111111111111,0.37777777777777777,45.0,17,False,0.0,0.9687730384412848,0.0,0.0,1,-0.01996056160086487,0.9898760237514872,embedding_weighted,0.7691095584938179,2.4478928535501474
1000077135,5115,0.599737016354442,0.599737016354442,medium,medium,1.0,5.0,45.0,293,True,0.0,0.9986850817722097,0.0,0.0,1,-0.11998164183636441,0.9943984710009667,embedding_weighted,0.547224769683931,4.6592674744747145
1000064974,5099,0.5997611043969766,0.5997611043969766,medium,medium,1.0,5.0,45.0,402,True,0.0,0.998805521984883,0.0,0.0,1,-0.2466249464616757,0.9877008218548069,embedding_weighted,0.6717408766424219,2.4593746471606153
33122,5119,0.23178249304799903,0.23178249304799903,low,low,0.09777777777777777,0.24444444444444444,45.0,11,False,0.0,0.9633569096844395,0.0,0.0,1,-0.041675530405045874,0.9581279567105169,embedding_weighted,0.7390447689455387,10.005354321430591
1000063806,5099,0.7461354539674728,0.7461354539674728,high,high,0.49777777777777776,1.2444444444444445,45.0,56,False,0.8999999999999999,0.9940475521331009,0.8214322161982768,0.0,3,-0.15998285465335735,0.9988413269533235,embedding_weighted,0.8078021561510769,1.5314161406442608
35886,5115,0.6639429861590809,0.6639429861590809,high,medium,0.28444444444444444,0.7111111111111111,45.0,32,False,0.8999999999999999,0.9883260419065162,0.85,0.0,3,0.0,0.995832878883906,embedding_weighted,0.7661449763784327,4.092594633777672
36492,5100,0.21788342719414125,0.21788342719414125,low,low,0.05333333333333333,0.13333333333333333,45.0,6,False,0.0,0.9827504693040394,0.0,0.0,1,-0.10888984340645391,0.9758123093086205,embedding_weighted,0.8547874205603055,8.95233291132077
36612,5115,0.5998033571188196,0.5998033571188196,medium,medium,1.0,5.0,45.0,269,True,0.0,0.9990167855940977,0.0,0.0,1,-0.12002699183188481,0.998640112506235,embedding_weighted,0.9300132969293561,3.028895439718111
11156,5099,0.5999100634845991,0.5999100634845991,medium,medium,1.0,5.0,45.0,580,True,0.0,0.9995503174229955,0.0,0.0,1,-0.12000038004036774,0.9999855961078349,embedding_weighted,0.9980772603178006,-2.7162908930930953
26122,5099,0.2610509371792794,0.2610509371792794,low,low,0.1688888888888889,0.4222222222222222,45.0,19,False,0.0,0.9674769081186192,0.0,0.0,1,-0.04004220881459308,0.9960398668819301,embedding_weighted,0.8453133701894495,-0.5002048900179368
4549,5115,0.6685312218830152,0.6685312218830152,high,medium,0.3022222222222222,0.7555555555555555,45.0,34,False,0.8999999999999999,0.9855257464301168,0.8369145580540198,0.0,3,-0.0802367261592517,0.9937188531537283,embedding_weighted,0.853237283020219,1.771248757477201
41964,5099,0.6822420277561884,0.6822420277561884,high,medium,0.3377777777777778,0.8444444444444444,45.0,38,False,0.8999999999999999,0.9884954925498621,0.8295454542340321,0.0,3,-0.12000000160777002,0.9999999673445576,embedding_weighted,0.9991449374334344,1.9231997324834964
255,5100,0.5295800635701846,0.5295800635701846,medium,medium,0.08888888888888888,0.2222222222222222,45.0,10,False,0.8172909809719159,0.9646260314080383,0.6451770432669497,0.0,3,-0.11999799915653689,0.9997181656126888,embedding_weighted,0.999408348610504,9.578274418702406
24985,5099,0.20331475748194017,0.20331475748194017,low,low,0.05333333333333333,0.13333333333333333,45.0,6,False,0.0,0.909907120743034,0.0,0.0,1,-0.07988670111160343,0.9975433592287841,embedding_weighted,0.7270349246465061,-0.27352227447442523
1000081096,5115,0.665589492911888,0.665589492911888,high,medium,0.29333333333333333,0.7333333333333333,45.0,33,False,0.8999999999999999,0.9885726514016691,0.8369441953214722,0.0,3,-0.08006954860802315,0.9963457968251507,embedding_weighted,0.7419277651401904,4.609452795571004
1000076177,5099,0.43414328537170266,0.43414328537170266,medium,medium,0.12444444444444444,0.3111111111111111,45.0,14,False,0.7749999999999999,0.9530775379696242,0.0,0.0,2,-0.2066683099461756,0.9999884755399897,embedding_weighted,0.9994864309607456,3.0975860635550383
1000078440,5099,0.5998021627571155,0.5998021627571155,medium,medium,1.0,5.0,45.0,395,True,0.0,0.9990108137855775,0.0,0.0,1,0.0,0.9965859839350955,embedding_weighted,0.5316553877358007,5.365958423024536
1000082170,5108,0.6696500082188921,0.6696500082188921,high,medium,0.3022222222222222,0.7555555555555555,45.0,34,False,0.8999999999999999,0.9859928168291431,0.8437503730944965,0.0,3,-0.0399977077019397,0.9999043872442946,embedding_weighted,0.997449010978415,6.842342153416775
29805,5099,0.6918533188588551,0.6918533188588551,high,medium,0.36444444444444446,0.9111111111111111,45.0,41,False,0.8999999999999999,0.9832618025751072,0.8294878704403734,0.0,3,-0.12029718714206587,0.993216102574118,embedding_weighted,0.6101528309263462,1.6529669565484557
28853,5099,0.6590594116102302,0.6590594116102302,high,medium,0.28444444444444444,0.7111111111111111,45.0,32,False,0.8999999999999999,0.9792490354401177,0.8295455116295261,0.0,3,-0.11999970529386782,0.9999667882104477,embedding_weighted,0.9988362490401675,2.7862301954107718
35886,5099,0.583386598710838,0.583386598710838,medium,medium,0.96,2.4,45.0,108,True,0.0,0.9969329935541897,0.0,0.0,1,-0.04007224671469897,0.9964023419846656,embedding_weighted,0.7801998820775736,1.3461792664075336
38978,5099,0.5635688705047109,0.5635688705047109,medium,medium,0.12444444444444444,0.3111111111111111,45.0,14,False,0.8411764705882352,0.9732984293193716,0.7255819281066673,0.0,3,-0.12005543598100842,0.9953613774669173,embedding_weighted,0.5988260466729055,0.13934474079782255
11156,5103,0.5999508741511342,0.5999508741511342,medium,medium,1.0,5.0,45.0,1039,True,0.0,0.9997543707556711,0.0,0.0,1,-0.07999866062207961,0.9999642516308676,embedding_weighted,0.9913377410990547,5.67854532085935
19583,5099,0.28881858624309853,0.28881858624309853,low,low,0.2311111111111111,0.5777777777777777,45.0,26,False,0.0,0.9818707089932703,0.0,0.0,1,-0.040005027303624235,0.9989898102030346,embedding_weighted,0.7296066200103883,0.48791835289004304
32269,5099,0.694596867253564,0.694596867253564,high,medium,0.37333333333333335,0.9333333333333333,45.0,42,False,0.8999999999999999,0.9920802534318901,0.812316554892351,0.0,3,-0.2007819341020461,0.9928733862702669,embedding_weighted,0.8030381945543286,-1.5273901276197535
1000063976,5099,0.28855483812780053,0.28855483812780053,low,low,0.2311111111111111,0.5777777777777777,45.0,26,False,0.0,0.9805519684167804,0.0,0.0,1,0.0,0.9925280208355238,embedding_weighted,0.7322993616717149,1.0110675607927249
1000080460,5115,0.5354162959369324,0.5354162959369324,medium,medium,0.24888888888888888,0.6222222222222222,45.0,28,False,0.7750145768817134,0.9854615509849677,0.30009857309303273,0.0,3,-0.19997662958886958,0.998430831187996,embedding_weighted,0.7794424507583322,4.108333018721299
1000078797,5107,0.5999505469274335,0.5999505469274335,medium,medium,1.0,5.0,45.0,977,True,0.0,0.9997527346371675,0.0,0.0,1,0.0,0.9680037020505209,embedding_weighted,0.20980694281965834,10.004623686411776
1000080382,5099,0.5999238012931648,0.5999238012931648,medium,medium,1.0,5.0,45.0,609,True,0.0,0.9996190064658238,0.0,0.0,1,-0.07999989651583157,0.999987299651605,embedding_weighted,0.999112046070601,1.6045964949510338
1000051951,5107,0.2132387575336115,0.2132387575336115,low,low,0.05333333333333333,0.13333333333333333,45.0,6,False,0.0,0.9595271210013907,0.0,0.0,1,0.0,0.9893608299407508,embedding_weighted,0.6888466148040301,7.254978018263164
30857,5108,0.5999204533865587,0.5999204533865587,medium,medium,1.0,5.0,45.0,711,True,0.0,0.9996022669327933,0.0,0.0,1,-0.04018200055426782,0.9915532540762564,embedding_weighted,0.623165193619474,6.3810924077034725
36639,5099,0.5997512892486455,0.5997512892486455,medium,medium,1.0,5.0,45.0,293,True,0.0,0.9987564462432273,0.0,0.0,1,-0.1599411421391598,0.9978526941216999,embedding_weighted,0.7845594016705356,-2.61504981712957
27694,5099,0.2827856868480927,0.2827856868480927,low,low,0.21333333333333332,0.5333333333333333,45.0,24,False,0.0,0.9872617675737967,0.0,0.0,1,-0.24046285691499558,0.9903884481754872,embedding_weighted,0.7505306864359222,-0.24273808427398613
1000082248,5099,0.5999241859000409,0.5999241859000409,medium,medium,1.0,5.0,45.0,594,True,0.0,0.9996209295002044,0.0,0.0,1,-0.07994681977147906,0.998325462898524,embedding_weighted,0.8999735672096488,1.1893594598537813
35118,5099,0.5597253619708953,0.5597253619708953,medium,medium,0.09777777777777777,0.24444444444444444,45.0,11,False,0.8615404432180538,0.9668120909940792,0.7457781457096992,0.0,3,-0.15997348403314646,0.9960922965024187,embedding_weighted,0.7559132299856223,3.507576526725374
36710,5103,0.5901863299983527,6.049468548036867,medium,critical,0.9777777777777779,2.4444444444444446,45.0,110,True,0.0,0.995376094436208,0.0,10404.599999999999,1,-0.11971629670073136,0.9902898070661957,embedding_weighted,0.9631221587871308,8.774731482162382
1000082069,5116,0.5570995717845053,0.5570995717845053,medium,medium,0.21333333333333332,0.5333333333333333,45.0,24,False,0.7749999999999999,0.9852321412957943,0.5397987346134212,0.0,3,-0.0801006326932894,0.9936559122934899,embedding_weighted,0.8683387969874767,8.365781650939683
1000082307,5099,0.6851455553974153,0.6851455553974153,high,medium,0.3466666666666667,0.8666666666666667,45.0,39,False,0.8999999999999999,0.9913230408442446,0.8214285370793311,0.0,3,-0.16000016157879526,0.9999905258253969,embedding_weighted,0.9982453602801478,0.9897738907782436
40439,5116,0.760879978968305,7.241560443341375,high,critical,0.5244444444444445,1.3111111111111111,45.0,59,False,0.8999999999999999,0.9930110059526358,0.85,4999.779999999999,3,0.0,0.9729706599182444,embedding_weighted,0.510832914267591,9.553859610120805
1000075869,5115,0.7247611189167427,0.7247611189167427,high,high,0.43555555555555553,1.0888888888888888,45.0,49,False,0.8999999999999999,0.9901944834726022,0.85,0.0,3,0.0,0.9983645870345828,embedding_weighted,0.8482114477100692,2.648538566869438
27058,5108,0.5147806379297133,0.5147806379297133,medium,medium,0.7911111111111111,1.9777777777777779,45.0,89,True,0.0,0.9916809674263444,0.0,0.0,1,-0.04,1.0,embedding_weighted,1.0,9.636686696060057
1000048764,5108,0.5997008754863813,6.523977510622259,medium,critical,1.0,5.0,45.0,342,True,0.0,0.9985043774319066,0.0,19509.719999999994,1,0.0,0.9711523767279702,embedding_weighted,0.3851320369451686,8.488744080353275
34627,5099,0.6589791428836749,0.6589791428836749,high,medium,0.27555555555555555,0.6888888888888889,45.0,31,False,0.8999999999999999,0.9859539570659019,0.8437741949884815,0.0,3,-0.039851322968439254,0.9946872804146142,embedding_weighted,0.8554859855252323,-0.01026687578867147
30763,5099,0.23975184224609938,0.23975184224609938,low,low,0.12444444444444444,0.3111111111111111,45.0,14,False,0.0,0.949870322341608,0.0,0.0,1,-0.1600416151179963,0.9962571963748513,embedding_weighted,0.7138712728060705,-0.5307236097069836
1000068305,5103,0.6653167544091333,0.6653167544091333,high,medium,0.29333333333333333,0.7333333333333333,45.0,33,False,0.8999999999999999,0.9821006836544437,0.8437552289660749,0.0,3,-0.039967872157265154,0.9935325053646519,embedding_weighted,0.8378840596819861,6.758959360502249
34627,5115,0.6574794837923237,0.6574794837923237,high,medium,0.27555555555555555,0.6888888888888889,45.0,31,False,0.8999999999999999,0.9877144317103438,0.8314291681868847,0.0,3,-0.11016634143268422,0.9939378236307718,embedding_weighted,0.8126019343015889,3.2698328037654933
6525,5099,0.7097113184990785,0.7097113184990785,high,high,0.4,1.0,45.0,45,False,0.8999999999999999,0.990746364072239,0.8437469712308712,0.0,3,-0.04001860839681984,0.9979571106699503,embedding_weighted,0.7753113740509257,3.30899755002829
1000060942,5108,0.5626525531201652,0.5626525531201652,medium,medium,0.08888888888888888,0.2222222222222222,45.0,10,False,0.8615363764268534,0.9764771961356997,0.7761164282050421,0.0,3,-0.07999911411355325,0.9999634572890634,embedding_weighted,0.9928796410995057,5.217393184451703
8979,5099,0.5998544196469128,0.5998544196469128,medium,medium,1.0,5.0,45.0,535,True,0.0,0.9992720982345638,0.0,0.0,1,-0.16033202242838057,0.9947795452530415,embedding_weighted,0.9588909659622066,0.23189576099299458
29967,5099,0.536017294573927,0.536017294573927,medium,medium,0.22222222222222224,0.5555555555555556,45.0,25,False,0.7749999999999999,0.9818717387645177,0.3800270528808976,0.0,3,-0.15998647355955117,0.9990703116210071,embedding_weighted,0.5317271091280977,3.780892611664828
4748,5099,0.29170897064902856,0.29170897064902856,low,low,0.24,0.6,45.0,27,False,0.0,0.9785448532451426,0.0,0.0,1,-0.11949953507662628,0.9891991413317623,embedding_weighted,0.3843111255947526,5.114506451584865
27694,5102,0.4157537405865075,0.4157537405865075,medium,medium,0.5422222222222223,1.3555555555555556,45.0,61,False,0.0,0.9943242584880928,0.0,0.0,1,-0.079773080030661,0.978640872185411,embedding_weighted,0.7330026321615675,8.558251684580034
8191,5099,0.7464874797430139,0.7464874797430139,high,high,0.48888888888888893,1.2222222222222223,45.0,55,False,0.8999999999999999,0.9921596209372917,0.85,0.0,3,0.0,0.9986324196912806,embedding_weighted,0.7484737966207841,3.784447899615791
2975,5115,0.6988715228432498,0.6988715228432498,high,medium,0.37333333333333335,0.9333333333333333,45.0,42,False,0.8999999999999999,0.9898911477509205,0.8437330663982163,0.0,3,-0.04010402877523505,0.9922845812123121,embedding_weighted,0.693646076392394,2.5820007644871366
1000078257,5116,0.599696000100579,0.599696000100579,medium,medium,1.0,4.644444444444445,45.0,209,True,0.0,0.9984800005028948,0.0,0.0,1,-0.03984081018589278,0.990311037173838,embedding_weighted,0.7403189301028883,8.288608485459118
25446,5099,0.282977675134719,0.282977675134719,low,low,0.21333333333333332,0.5333333333333333,45.0,24,False,0.0,0.9882217090069283,0.0,0.0,1,-0.12017819695789964,0.9937774926282238,embedding_weighted,0.6010232899162467,5.287790190239576
10793,5115,0.2956057122953675,0.2956057122953675,low,low,0.24888888888888888,0.6222222222222222,45.0,28,False,0.0,0.9802507836990595,0.0,0.0,1,-0.03996906198659017,0.9937198434166113,embedding_weighted,0.7660228717492564,3.9784658197878695
1000068579,5099,0.0,0.0,low,low,0.0,0.0,45.0,0,False,0.0,0.0,0.0,0.0,0,-0.0397512252090543,0.9875950487155564,embedding_weighted,0.9600279992216694,-0.08055074881461799
41062,5115,0.5265130301739207,0.5265130301739207,medium,medium,0.05333333333333333,0.13333333333333333,45.0,6,False,0.8411796988859144,0.904032997250229,0.7605211511270865,0.0,3,-0.04031806730901225,0.990727288113557,embedding_weighted,0.7580463714007906,2.9260721377740078
1000078813,5115,0.48679378702364845,0.48679378702364845,medium,medium,0.72,1.8,45.0,81,True,0.0,0.9939689351182424,0.0,0.0,1,-0.06705126461535603,0.9917361231668127,embedding_weighted,0.7757544646260666,1.9631107892615862
11018,5099,0.7424831841874007,0.7424831841874007,high,high,0.48888888888888893,1.2222222222222223,45.0,55,False,0.8999999999999999,0.9919913189965245,0.8235290988836008,0.0,3,-0.15000150704131693,0.9999788656826994,embedding_weighted,0.999526213474426,1.820644537137989
29271,5099,0.6617637538597619,0.6617637538597619,high,medium,0.28444444444444444,0.7111111111111111,45.0,32,False,0.8999999999999999,0.9871960702031546,0.8369784136090218,0.0,3,-0.07987645488707389,0.9952416418111505,embedding_weighted,0.5753903381932646,3.415248527756562
1000037112,5108,0.4584227451687555,0.4584227451687555,medium,medium,0.6488888888888888,1.6222222222222222,45.0,73,True,0.0,0.9943359480659995,0.0,0.0,1,-0.03999398823828135,0.992157951537269,embedding_weighted,0.5046106643125938,8.518584001269183
10111,5099,0.6683615264854722,0.6683615264854722,high,medium,0.3111111111111111,0.7777777777777778,45.0,35,False,0.8999999999999999,0.9785058175137782,0.8214394569218136,0.0,3,-0.159948791518183,0.9966724619635472,embedding_weighted,0.6823943851068739,2.0043036447228744
31849,5112,0.5998544687407057,0.5998544687407057,medium,medium,1.0,5.0,45.0,238,True,0.0,0.9992723437035285,0.0,0.0,1,-0.04042637558415501,0.8865319052102576,embedding_weighted,0.6111701090856473,9.869284396993177
40439,5103,0.5991752577319588,5.702560147401867,medium,critical,1.0,5.0,45.0,472,True,0.0,0.9958762886597938,0.0,4999.779999999999,1,-0.039981797113687385,0.9804175046613907,embedding_weighted,0.5226860682472138,8.375325860256249
1000082043,5103,0.713217204935773,0.713217204935773,high,high,0.40888888888888886,1.0222222222222221,45.0,46,False,0.8999999999999999,0.9858082469010878,0.85,0.0,3,0.0,0.9940540673926477,embedding_weighted,0.7318850552194782,7.151060298080607
1000081533,5108,0.2068505747126437,0.2068505747126437,low,low,0.05333333333333333,0.13333333333333333,45.0,6,False,0.0,0.9275862068965517,0.0,0.0,1,-0.039999405963884585,0.9999640595641596,embedding_weighted,0.9928734826728808,4.634049527322842
8173,5112,0.4199395593707448,0.4199395593707448,medium,medium,0.5511111111111111,1.3777777777777778,45.0,62,False,0.0,0.9974755746315016,0.0,0.0,1,-0.1196949840335729,0.9853382345009709,embedding_weighted,0.8960856428632133,9.523498835510527
27694,5100,0.5855616624515434,0.5855616624515434,medium,medium,0.1511111111111111,0.37777777777777777,45.0,17,False,0.8534881048889003,0.976933669956392,0.7757230519573028,0.0,3,-0.045468644273769204,0.9754383474437505,embedding_weighted,0.7470841108387676,8.923822250940734
1000042603,5099,0.6914620840601378,0.6914620840601378,high,medium,0.36444444444444446,0.9111111111111111,45.0,41,False,0.8999999999999999,0.9853236305750589,0.8241305344489882,0.0,3,-0.14709469588686627,0.990653285073157,embedding_weighted,0.6270300664499584,1.6287297657084956
29795,5115,0.697374652186091,0.697374652186091,high,medium,0.37333333333333335,0.9333333333333333,45.0,42,False,0.8999999999999999,0.9930466857520369,0.8295465446823348,0.0,3,-0.11999437195067195,0.9957500162464252,embedding_weighted,0.7459642469128918,4.0756960637031545
4048,5099,0.7205371112782092,0.7205371112782092,high,high,0.43555555555555553,1.0888888888888888,45.0,49,False,0.8999999999999999,0.990481760757284,0.8214569126968673,0.0,3,-0.15986666151163753,0.997187495514641,embedding_weighted,0.8274091996518437,4.204036613604856
