client_id,product_id,rolling_sales_30d,sales_growth_30d,days_since_last_product_order,client_product_frequency,client_product_avg_ticket,client_product_return_rate,campaign_lift_product,client_product_total_revenue,client_product_total_orders,client_product_embedding_score,client_product_embedding_cosine,client_product_preference_gap
11156,5099,1074.95,0.0,580,1.1519607843137256,939.3487234042553,0.02127659574468085,-0.0979543282075128,44149.39,47,13.411647932608265,0.9980772603178006,-2.71629089309309
26122,5099,2110.2415999999844,0.0,19,0.5381165919282511,1360.9184375,0.0,-1.0,43549.39,32,11.181878827482363,0.8453133701894496,-0.5002048900179314
4549,5115,2110.2415999999844,-1.0,34,0.6390134529147982,1144.3302631578947,0.0,-0.028402556506212002,43484.55,38,8.908935220506235,0.8532372830202188,1.7712487574771991
41964,5099,2110.2415999999844,-1.0,38,0.7125456760048721,1114.7728205128205,0.0,0.9572197484532053,43476.14,39,8.756790829219316,0.9991449374334346,1.9231997324834982
255,5100,944.36,-0.5925865207900117,10,0.9480812641083521,775.5658928571429,0.0,0.07857558347618983,43431.69,56,1.1006932436603514,0.999408348610504,9.578274418702405
24985,5099,2110.2415999999844,0.0,6,0.7216494845360825,1238.4254285714285,0.5142857142857142,0.48601501218070436,43344.89,35,10.950489442499805,0.7270349246465063,-0.2735222744744217
1000081096,5115,1157.56,-1.0,33,0.8258426966292135,884.4351020408163,0.0,0.132327281997352,43337.32,49,6.06733971550084,0.7419277651401901,4.609452795571005
1000076177,5099,2110.2415999999844,-0.5,14,0.5281090289608177,1392.4448387096775,0.0,-1.0,43165.79,31,7.575240665037354,0.999486430960746,3.097586063555042
26898,4912,1590.1,-1.0,48,0.6795016987542469,1075.183,0.0,0.4900591455365904,43007.32,40,5.730725880762831,0.40388028714226326,4.9384229835685005
1000078440,5099,2110.2415999999844,0.0,395,0.7703281027104136,1190.3983333333335,0.0,0.22997089555656144,42854.340000000004,36,5.299627114006991,0.5316553877358009,5.36595842302454
1000082170,5108,2110.2415999999844,-1.0,34,0.6593406593406593,1338.2121875,0.0,0.1770066052830144,42822.79,32,3.8225069148521573,0.9974490109784148,6.842342153416769
29805,5099,1644.67,-1.0,41,0.46153846153846156,1573.607777777778,0.0,-0.3520882473697592,42487.41,27,9.004019655290689,0.6101528309263468,1.6529669565484557
28853,5099,1582.97,-1.0,32,0.48303622771707877,1514.8832142857143,0.0,-1.0,42416.73,28,7.869091518781946,0.9988362490401675,2.7862301954107753
32845,4566,1771.72,-1.0,34,0.6199770378874856,1165.1475,0.0,-0.07966873995763706,41945.31,36,8.555213191133973,0.6950698347609645,2.0889325550331517
35886,5099,719.53,0.0,108,0.9149560117302052,804.746923076923,0.0,0.03570190460097117,41846.84,52,9.295616195274864,0.7801998820775737,1.3461792664075407
38978,5099,1027.92,-0.6666666666666666,14,0.8739495798319328,800.3707692307692,0.0,-0.2274606513022851,41619.28,52,10.496998086662007,0.5988260466729058,0.13934474079782788
11156,5103,792.76,0.0,1039,1.1764705882352942,1386.1866666666667,0.0,0.9572197484532053,41585.6,30,4.956987958115087,0.9913377410990541,5.678545320859349
19583,5099,1456.21,0.0,26,0.6749156355455568,1038.19025,0.0,0.19164808359337687,41527.61,40,10.146219513393742,0.7296066200103886,0.48791835289005014
32269,5099,513.96,-1.0,42,0.9257142857142857,765.7022222222222,0.0,-0.1496820454529872,41347.92,54,12.157191709229885,0.8030381945543287,-1.5273901276197464
1000063976,5099,1206.07,0.0,26,0.6317586795674445,1116.172972972973,0.0,-1.0,41298.4,37,9.617535690205825,0.7322993616717147,1.011067560792732
1000080460,5115,1157.56,-0.5000259161353859,28,0.7726763717805152,895.4782608695652,0.0,-0.17477437076346453,41192.0,46,6.517690599268561,0.7794424507583319,4.108333018721301
40439,4566,1621.15,-0.3333209963359118,13,2.347122302158273,468.0390804597701,0.0,0.33306027855703607,40719.4,87,4.373767686453815,0.4150875622688555,6.240716787905053
1000078797,5107,1518.5,0.0,977,1.2428571428571429,1394.1106896551723,0.0,-1.0,40429.21,29,0.6027088703722975,0.20980694281965687,10.004623686411781
9448,4911,2110.2415999999844,-1.0,39,0.5485714285714286,1256.8640625,0.0,-0.14498397041194572,40219.65,32,5.492121098883413,0.5753001081279819,5.110014725426515
1000080382,5099,1175.71,0.0,609,1.2946058091286308,772.4434615384615,0.0,0.2094627669720322,40167.06,52,8.996230936488734,0.9991120460706007,1.604596494951041
1000051951,5107,2110.2415999999844,0.0,6,1.402061855670103,585.5694117647059,0.6029411764705882,-0.1343546848567689,39818.72,68,3.3371395276879134,0.6888466148040306,7.254978018263161
30857,5108,851.88,0.0,711,1.0622710622710623,1370.0689655172414,0.0,-0.11956962356539413,39732.0,29,4.20884494794488,0.6231651936194749,6.381092407703462
15384,4566,1328.79,0.0,67,0.49499116087212724,1417.9932142857142,0.0,0.021024861012690785,39703.81,28,7.7945554237442405,0.6462211759849857,2.7946721942820965
36639,5099,479.7,0.0,293,0.8267716535433072,944.4357142857143,0.0,0.48133054951358495,39666.3,42,13.203332266814208,0.7845594016705355,-2.6150498171295578
27694,5099,697.96,0.0,24,1.022964509394572,808.5422448979592,0.5306122448979592,0.4070941512884969,39618.57,49,10.829816551363134,0.7505306864359226,-0.2427380842739808
1000082248,5099,2110.2415999999844,0.0,594,1.3340227507755946,912.8486046511628,0.0,-0.007350861384017438,39252.49,43,9.388436176601324,0.8999735672096493,1.189359459853783
35118,5099,268.72,-0.750009303017899,11,0.9126760563380282,725.3311111111111,0.0,0.0843164059383293,39167.88,54,7.0680613062144895,0.7559132299856222,3.5075765267253827
24531,4912,795.05,0.0,19,0.9494725152692949,686.671052631579,0.0,-0.47912577305202353,39140.25,57,5.455159323695362,0.463994509523485,5.119772853382452
36710,5103,2110.2415999999844,0.0,110,0.5989110707803993,1184.959393939394,0.0,0.2014840565805193,39103.66,33,1.7992654382951943,0.963122158787131,8.77473148216238
1000082069,5116,2110.2415999999844,-0.5,24,0.8880994671403197,780.8665999999998,0.0,-1.0,39043.329999999994,50,2.206671295322322,0.8683387969874771,8.365781650939685
27995,4912,1590.1,0.0,94,0.9341950646298472,736.1988679245284,0.0,-1.0,39018.54,53,10.67694459571765,0.7016156776083323,-0.10512677043628038
1000082307,5099,1439.06,-1.0,39,0.9121621621621622,866.9684444444445,0.0,0.06854966621742578,39013.58,45,9.581916810624321,0.9982453602801475,0.9897738907782472
40439,5116,1663.79,-1.0,59,0.7444852941176471,1424.638888888889,0.0,0.1047592719822102,38465.25,27,1.003676902319475,0.5108329142675916,9.553859610120805
1000075869,5115,1322.94,-1.0,49,0.6447963800904978,1004.0318421052631,0.0,-1.0,38153.21,38,7.900852817620947,0.848211447710069,2.6485385668694335
27058,5108,1678.58,0.0,89,0.41642567958357435,1589.4958333333334,0.0,-1.0,38147.9,24,0.9125655066850832,0.9999999999999999,9.636686696060055
1000056229,4566,1063.02,-0.14287096540102084,18,0.59255079006772,1089.104857142857,0.0,-1.0,38118.67,35,9.444061795445622,0.9194901352363176,1.1044239054120126
1000048764,5108,1382.35,0.0,342,0.589430894308943,1309.5924137931036,0.0,-1.0,37978.18,29,2.056049313469238,0.3851320369451682,8.488744080353275
34627,5099,2004.42,-1.0,31,0.7212364052661706,903.0419047619048,0.0,-0.35397190150942964,37927.76,42,10.553731818136537,0.8554859855252321,-0.010266875788666141
30763,5099,1612.39,0.0,14,0.49889135254988914,1255.9306666666666,0.0,0.6309868520460612,37677.92,30,11.067579675566124,0.713871272806071,-0.5307236097069818
4767,4912,2110.2415999999844,0.0,25,1.170152628603731,545.3928985507247,0.0,-1.0,37632.11,69,5.645489036851825,0.35307307799589643,4.890150490144939
1000068305,5103,1617.19,-1.0,33,0.5381944444444444,1212.0551612903225,0.0,-0.24005324007929768,37573.71,31,3.775127136191607,0.8378840596819861,6.7589593605022475
34627,5115,440.98,-1.0,31,0.8199643493761141,815.9506521739131,0.0,-0.4244710355040435,37533.73,46,7.263189112929472,0.8126019343015884,3.2698328037654933
6525,5099,904.57,-1.0,45,0.7426597582037997,870.9511627906977,0.0,0.001071511327826077,37450.9,43,7.221815171942549,0.775311374050926,3.30899755002829
1000060942,5108,1787.85,-0.7499902117067987,10,1.3753581661891119,774.629375,0.5416666666666666,0.4467220401911621,37182.21,48,5.306219409837116,0.9928796410995054,5.2173931844517
8979,5099,1679.58,0.0,535,0.7722308892355694,1122.0893939393939,0.0,-1.0,37028.95,33,10.2875865626572,0.9588909659622068,0.23189576099299813
29967,5099,2110.2415999999844,-0.5,25,0.7019498607242339,879.7009523809525,0.0,-0.11435330561577363,36947.44,42,6.736386094605099,0.5317271091280973,3.7808926116648367
4748,5099,1370.55,0.0,27,0.5549132947976879,1150.5778125,0.0,-0.306009142989796,36818.49,32,5.399276151938431,0.3843111255947527,5.114506451584865
27694,5102,2110.2415999999844,0.0,61,0.8828939301042306,765.82,0.4791666666666667,0.0318828427231521,36759.36,48,1.953923685095173,0.7330026321615675,8.558251684580034
8191,5099,925.11,-1.0,55,0.7138810198300283,872.4092857142857,0.0,-1.0,36641.19,42,6.724507688128426,0.7484737966207836,3.784447899615799
28478,4912,1113.07,0.0,27,0.6239460370994941,984.4716216216216,0.0,-1.0,36425.45,37,10.286895970286613,0.5370989214480116,0.2161544678087779
1000041382,4566,2110.2415999999844,0.0,766,0.4961089494163424,2123.4423529411765,0.0,0.9572197484532053,36098.520000000004,17,11.414667627174527,0.9888746464370396,-0.9206327793408438
2975,5115,771.72,-1.0,42,0.7304038004750594,876.4934146341465,0.0,0.30442103666123194,35936.23,41,7.907528319980869,0.693646076392394,2.5820007644871366
1000080301,4912,2110.2415999999844,0.0,28,0.6802721088435374,898.3697500000001,0.0,-1.0,35934.79,40,5.354999858514833,0.5074511447455513,5.134489155284089
1000078257,5116,1188.43,0.0,209,0.9491315136476427,704.111568627451,0.0,0.15713988335216433,35909.69,51,2.200181816279833,0.7403189301028882,8.288608485459122
25446,5099,1099.4699999999998,0.0,24,1.1029411764705883,551.2667692307692,0.0,-0.06903038840951822,35832.34,65,5.198843833688659,0.6010232899162463,5.287790190239581
10793,5115,881.96,0.0,28,0.5782312925170068,1045.4105882352942,0.0,-0.1172396748189932,35543.96,34,6.5000878332409995,0.7660228717492567,3.978465819787867
1000068579,5099,1439.06,0.0,0,0.9110988404196576,646.2040000000001,0.0,-0.6233082240237359,35541.22,55,10.55902731340077,0.9600279992216696,-0.08055074881461266
41062,5115,385.84,-0.6666781851480701,6,0.6876790830945559,888.0790000000001,0.025,-1.0,35523.16,40,7.551896169591541,0.7580463714007901,2.9260721377740078
1000078813,5115,385.84,0.0,81,0.6264501160092807,985.6002777777778,0.0,-1.0,35481.61,36,8.513687207026797,0.775754464626066,1.963110789261588
11018,5099,873.74,-1.0,55,0.6992609437180216,865.0156097560975,0.0,-1.0,35465.64,41,8.655703278203598,0.9995262134744265,1.8206445371379925
29271,5099,842.9,-1.0,32,0.763447079236553,805.6470454545455,0.0,-0.019678765493850007,35448.47,44,7.060615053457251,0.5753903381932647,3.415248527756564
1000037112,5108,493.7,0.0,73,0.7392550143266476,823.4223255813953,0.0,0.12216752653849004,35407.159999999996,43,1.9561135797642617,0.5046106643125928,8.518584001269184
10111,5099,1206.07,-1.0,35,0.42735042735042733,1413.888,0.0,0.1776279410512606,35347.2,25,8.468699105927755,0.6823943851068743,2.004303644722876
31849,5112,1838.3400000000001,0.0,238,1.7364813404417365,464.2631578947368,0.013157894736842105,0.13077124160098616,35284.0,76,0.601928826441754,0.6111701090856475,9.869284396993177
1000059704,4566,1056.3000000000002,0.0,243,1.5087040618955512,448.19461538461536,0.0,-1.0,34959.18,78,9.428415775735173,0.7883579066745894,1.0335492027624618
40439,5103,2110.2415999999844,0.0,472,0.15625,5807.563333333333,0.0,0.9572197484532053,34845.38,6,2.083378676792553,0.5226860682472143,8.375325860256247
1000082043,5103,773.23,-1.0,46,0.48128342245989303,1285.0425925925927,0.0,0.9572197484532053,34696.15,27,3.303352531916444,0.731885055219479,7.151060298080601
1000081533,5108,2110.2415999999844,0.0,6,0.8571428571428572,803.326511627907,0.0,-1.0,34543.04,43,5.815940783374572,0.9928734826728806,4.634049527322839
8173,5112,1671.26,0.0,62,1.9328859060402686,356.99635416666666,0.0,-0.10888778958528555,34271.65,96,0.9186041034767983,0.8960856428632135,9.523498835510527
27694,5100,1639.48,-0.714284593969337,17,0.8238805970149253,744.09,0.5217391304347826,0.2005538038977781,34228.14,46,1.5170103561077846,0.7470841108387674,8.923822250940736
34471,4911,1012.6500000000001,0.0,11,1.150639244024458,495.5578260869565,0.0,-0.09239818580128221,34193.49,69,10.235608346065911,0.6528237296429772,0.20421145289388498
1000042603,5099,1027.91,-1.0,41,0.5229517722254503,1134.8280000000002,0.0,-0.05448425821256903,34044.840000000004,30,8.806733365130802,0.6270300664499582,1.6287297657084991
32548,3408,1707.97,0.0,377,0.4433497536945813,1613.0219047619048,0.0,0.018652070733849616,33873.46,21,8.109263138691025,0.7573990439797538,2.3211534784045096
29795,5115,859.92,-1.0,42,1.0510688836104514,574.0116949152542,0.0,-0.28686060360260834,33866.69,59,6.354520677834176,0.7459642469128913,4.075696063703156
4048,5099,904.57,-1.0,49,0.6636415201361316,868.301794871795,0.0,-0.0036198455028229057,33863.770000000004,39,6.226093906348258,0.8274091996518438,4.204036613604864
1000080494,5099,1644.67,0.0,74,0.43503480278422274,1352.112,0.0,-0.45302720586685774,33802.8,25,8.13793360508603,0.7951867346571109,2.290394896101251
27678,5103,1546.48,0.0,315,0.7855973813420621,1052.2175,0.0,0.27527232063703255,33670.96,32,2.2136356245441524,0.5672181492222386,8.210785097974924
26463,5099,1199.23,0.0,12,0.6349206349206349,1202.2585714285713,0.0,0.9230517593942661,33663.24,28,11.202468848988994,0.9980575294930304,-0.7782774236394587
35573,5099,2110.2415999999844,0.0,25,0.5501432664756447,1049.894375,0.0,0.1241822021652077,33596.62,32,11.806627522265456,0.7446199766695346,-1.3844170121562929
8849,5115,1929.28,-0.33332181485192985,24,0.7547169811320755,1048.8271875,0.0,-1.0,33562.47,32,5.486944287738857,0.5007208878277372,4.934249264398267
30906,5099,308.38,0.0,209,0.6946182728410514,906.727027027027,0.0,-0.1032757226991031,33548.9,37,10.12085282277181,0.9986909140002596,0.29993633899764305
34124,4566,1181.14,0.0,13,0.40932347924957363,1388.8275,0.0,0.09828354064658495,33331.86,24,8.563719363550035,0.6330851102088527,1.8505796126512628
36612,5108,460.8,0.0,269,0.8633093525179856,757.4152272727272,0.0,-0.21238555072327617,33326.27,44,4.521620017346651,0.9402624350188238,5.892511242409656
7777,5100,2065.74,0.0,26,0.7881210736721873,723.5284782608695,0.0,0.4395295004944253,33282.31,46,1.1354050946858227,0.9987958345549555,9.277406254438207
26468,5099,1456.21,0.0,27,0.39071347678369195,1441.821739130435,0.0,0.9572197484532053,33161.9,23,6.573856724206672,0.5461096054382688,3.835330335983392
27995,4911,1215.18,0.0,168,0.8476658476658476,720.2045652173914,0.021739130434782608,-1.0,33129.41,46,10.234318012652801,0.7154351692574616,0.17388885805505616
1000078257,5108,987.4,0.0,95,0.9385863267670915,610.1242592592592,0.0,0.2594941431291842,32946.71,54,4.928535761738697,0.7205670647620404,5.474141276535498
4767,5107,1079.56,0.0,426,0.6159695817490494,1206.6703703703704,0.0,0.34479439113279853,32580.1,27,3.9394687498554815,0.7657015045812163,6.452018894775409
32501,4565,1683.13,0.0,88,0.680628272251309,833.6389743589743,0.0,-0.022998169002285858,32511.92,39,9.474559505799986,0.5095506281524846,0.9148333219819023
1000081566,5115,2110.2415999999844,0.0,174,0.521415270018622,1161.107857142857,0.0,0.11522401199370663,32511.019999999997,28,7.039903553555693,0.95309754737765,3.349461592539752
24564,4565,1328.79,0.0,20,0.4706565950029053,1203.267037037037,0.0,-1.0,32488.21,27,8.661139039724798,0.5451245797694423,1.7275242734688288
1000081881,5107,939.99,-1.0,45,0.6468531468531469,877.3775675675676,0.0,0.23492559529909682,32462.97,37,3.7394654191084644,0.99460445201159,6.648420718856162
29477,5099,1439.06,-1.0,48,0.4644495412844037,1199.6122222222223,0.0,-1.0,32389.53,27,6.9840168097614646,0.6683310141372073,3.4016045653450595
26181,4912,1192.57,-0.28571514135122184,6,0.37542662116040953,1451.8522727272727,0.0,-0.2570540384157202,31940.75,22,10.11779716677803,0.9686259946823669,0.2538720437217279
37141,4912,1081.26,0.0,17,0.5366126327557295,994.911875,0.0,-1.0,31837.18,32,8.74891387695585,0.7474301550008092,1.6195076005647078
41287,5099,2110.2415999999844,0.0,18,0.5512249443207127,964.5266666666666,0.030303030303030304,0.4842115921484673,31829.38,33,8.459445645938159,0.9991571048495669,1.9087308126895888
26192,5099,697.96,-1.0,31,0.7342657342657343,909.3768571428571,0.6285714285714286,0.07036535110766948,31828.19,35,10.118340932629433,0.7593791972695026,0.2497981396320501
1000059737,5103,808.61,0.0,174,0.5535055350553505,1060.517,0.0,0.444097872525767,31815.510000000002,30,4.667822801163579,0.7986580535096914,5.69991781526608
1000068212,4911,810.12,0.0,19,1.0204081632653061,628.5268,0.0,-0.4267254977960862,31426.34,50,9.531184840317417,0.5759981760848887,0.8242486533759585
1000075981,5115,1322.94,0.0,13,0.5213004484304933,1011.508064516129,0.0,-0.5805739157429085,31356.75,31,6.994549822245993,0.6570400589487523,3.3586669021954005
41062,5099,239.83,-1.0,42,0.8492307692307692,676.8260869565217,0.021739130434782608,-1.0,31134.0,46,10.488547421442284,0.7628013529879379,-0.14245955413573164
31142,4911,911.39,-1.0,45,0.6853226727584237,778.1592499999999,0.0,-1.0,31126.37,40,4.871380770766448,0.44232474372441627,5.4744620046800225
42034,5099,1175.71,0.0,459,0.6768734891216761,1111.2789285714284,0.0,0.2449531472464302,31115.809999999998,28,7.973798597588549,0.9990513420702046,2.3717048690229
4111,5100,1420.22,0.0,588,0.598438855160451,1352.5669565217393,0.0,0.014973929185950936,31109.04,23,0.8689789855941271,0.7292092923770876,9.476306890056934
27694,4566,1256.12,-0.2499686529110996,27,1.1506276150627617,560.450909090909,0.5454545454545454,-0.06539244986312918,30824.8,55,8.018191628856094,0.5648808394408578,2.3179156517999377
5939,5099,1199.23,0.0,10,0.49235993208828527,1060.1679310344828,0.0,-1.0,30744.87,29,9.894501421674274,0.6524227878477307,0.4390095335970461
1000065895,5099,1487.04,-0.35608078976751384,20,0.5686387133831132,930.4778787878788,0.0,-1.0,30705.77,33,6.77841509705429,0.4894373956780522,3.553823333382417
1000076744,5099,479.7,-1.0,49,0.6299659477866061,823.4518918918919,0.0,-0.18873845240979914,30467.72,37,10.446687955184311,0.8123271085214976,-0.12223209261992274
34808,4566,1594.56,0.0,19,0.9955005624296963,515.2698305084746,0.0,0.3843559019837521,30400.92,59,8.10311721868916,0.5985980454245596,2.2191438246055135
24564,4566,1594.55,0.0,138,0.4139172165566886,1320.281304347826,0.0,-1.0,30366.47,23,12.341458589732628,0.9756067396581404,-2.020331341056936
24874,5099,1918.8,0.0,159,0.5800604229607251,945.2703125,0.03125,-1.0,30248.65,32,9.146373351829652,0.5747923595674633,1.1708665413144654
29206,5099,1164.97,0.0,70,0.47101449275362317,1162.0988461538461,0.0,-1.0,30214.57,26,9.979366498223293,0.9964932415279566,0.3367461351966785
